Seed,Scenario,Augmentation,Model,Class,Precision,Recall,F1-Score,Support,TotalSamples
1362507843,Test2,CVAE,MLP-30ep-s1362507843,DoS Slowhttptest,0.9353970390309556,0.8424242424242424,0.8864795918367347,1650.0,5499
1362507843,Test2,CVAE,MLP-30ep-s1362507843,DoS slowloris,0.7526609224531171,0.8539390454284072,0.8001077586206896,1739.0,5796
1362507843,Test2,CVAE,LogReg-30ep-s1362507843,BENIGN,0.9930266957807987,0.9398666666666666,0.9657156557180532,15000.0,50000
1362507843,Test2,CVAE,LogReg-30ep-s1362507843,DoS Slowhttptest,0.8744075829383886,0.8945454545454545,0.8843618933493109,1650.0,5499
1362507843,Test2,CVAE,LogReg-30ep-s1362507843,DoS slowloris,0.6553514376996805,0.9436457734330075,0.7735093094508603,1739.0,5796
1362507843,Test2,CVAE,RF-30ep-s1362507843,BENIGN,0.9987346830047948,0.9998,0.9992670575692963,15000.0,50000
1362507843,Test2,CVAE,RF-30ep-s1362507843,DoS Slowhttptest,0.9975550122249389,0.9890909090909091,0.9933049300060864,1650.0,5499
1362507843,Test2,CVAE,RF-30ep-s1362507843,DoS slowloris,0.9948186528497409,0.9936745255894192,0.9942462600690449,1739.0,5796
1362507843,Test2,CVAE,XGB-30ep-s1362507843,BENIGN,0.9996001066382298,0.9998666666666667,0.9997333688841488,15000.0,50000
1362507843,Test2,CVAE,XGB-30ep-s1362507843,DoS Slowhttptest,0.9957343083485679,0.9903030303030304,0.9930112427833485,1650.0,5499
1362507843,Test2,CVAE,XGB-30ep-s1362507843,DoS slowloris,0.9908256880733946,0.9936745255894192,0.9922480620155039,1739.0,5796
1362507843,Test2,CVAE,MLP-50ep-s1362507843,BENIGN,0.9769009947259497,0.9755333333333334,0.9762166850128423,15000.0,50000
1362507843,Test2,CVAE,MLP-50ep-s1362507843,DoS Slowhttptest,0.9479971890372453,0.8175757575757576,0.8779694109990237,1650.0,5499
1362507843,Test2,CVAE,MLP-50ep-s1362507843,DoS slowloris,0.7569199798691495,0.8648648648648649,0.8073000536768653,1739.0,5796
1362507843,Test2,CVAE,LogReg-50ep-s1362507843,BENIGN,0.9955831608005521,0.9617333333333333,0.9783655476432689,15000.0,50000
1362507843,Test2,CVAE,LogReg-50ep-s1362507843,DoS Slowhttptest,0.8920215956808638,0.9012121212121212,0.896593307205306,1650.0,5499
1362507843,Test2,CVAE,LogReg-50ep-s1362507843,DoS slowloris,0.7459677419354839,0.9574468085106383,0.8385797028456308,1739.0,5796
1362507843,Test2,CVAE,RF-50ep-s1362507843,BENIGN,0.9987346830047948,0.9998,0.9992670575692963,15000.0,50000
1362507843,Test2,CVAE,RF-50ep-s1362507843,DoS Slowhttptest,0.9975550122249389,0.9890909090909091,0.9933049300060864,1650.0,5499
1362507843,Test2,CVAE,RF-50ep-s1362507843,DoS slowloris,0.9948186528497409,0.9936745255894192,0.9942462600690449,1739.0,5796
1362507843,Test2,CVAE,XGB-50ep-s1362507843,BENIGN,0.9996001066382298,0.9998666666666667,0.9997333688841488,15000.0,50000
1362507843,Test2,CVAE,XGB-50ep-s1362507843,DoS Slowhttptest,0.9957343083485679,0.9903030303030304,0.9930112427833485,1650.0,5499
1362507843,Test2,CVAE,XGB-50ep-s1362507843,DoS slowloris,0.9908256880733946,0.9936745255894192,0.9922480620155039,1739.0,5796
1362507843,Test2,CVAE,MLP-100ep-s1362507843,BENIGN,0.989810966617509,0.9844,0.9870980680526773,15000.0,50000
1362507843,Test2,CVAE,MLP-100ep-s1362507843,DoS Slowhttptest,0.9491180461329715,0.8478787878787879,0.8956466069142125,1650.0,5499
1362507843,Test2,CVAE,MLP-100ep-s1362507843,DoS slowloris,0.8272408612919379,0.9499712478435882,0.8843683083511777,1739.0,5796
1362507843,Test2,CVAE,LogReg-100ep-s1362507843,BENIGN,0.998902756823481,0.9710666666666666,0.9847880467852073,15000.0,50000
1362507843,Test2,CVAE,LogReg-100ep-s1362507843,DoS Slowhttptest,0.8980780430984275,0.9345454545454546,0.9159489159489159,1650.0,5499
1362507843,Test2,CVAE,LogReg-100ep-s1362507843,DoS slowloris,0.7995215311004785,0.960897067280046,0.8728127448419953,1739.0,5796
1362507843,Test2,CVAE,RF-100ep-s1362507843,BENIGN,0.9987346830047948,0.9998,0.9992670575692963,15000.0,50000
1362507843,Test2,CVAE,RF-100ep-s1362507843,DoS Slowhttptest,0.9975550122249389,0.9890909090909091,0.9933049300060864,1650.0,5499
1362507843,Test2,CVAE,RF-100ep-s1362507843,DoS slowloris,0.9948186528497409,0.9936745255894192,0.9942462600690449,1739.0,5796
1362507843,Test2,CVAE,XGB-100ep-s1362507843,BENIGN,0.9996001066382298,0.9998666666666667,0.9997333688841488,15000.0,50000
1362507843,Test2,CVAE,XGB-100ep-s1362507843,DoS Slowhttptest,0.9957343083485679,0.9903030303030304,0.9930112427833485,1650.0,5499
1362507843,Test2,CVAE,XGB-100ep-s1362507843,DoS slowloris,0.9908256880733946,0.9936745255894192,0.9922480620155039,1739.0,5796
1362507843,Test2,GAN,MLP-1ep-s1362507843,BENIGN,0.9653169994431628,0.809,0.8802727503536324,15000.0,50000
1362507843,Test2,GAN,MLP-1ep-s1362507843,DoS Slowhttptest,0.7796208530805687,0.7975757575757576,0.7884961054523667,1650.0,5499
1362507843,Test2,GAN,MLP-1ep-s1362507843,DoS slowloris,0.34116222760290554,0.8102357676825762,0.4801499403646277,1739.0,5796
1362507843,Test2,GAN,LogReg-1ep-s1362507843,BENIGN,0.9296880576772075,0.8682666666666666,0.8979282291702575,15000.0,50000
1362507843,Test2,GAN,LogReg-1ep-s1362507843,DoS Slowhttptest,0.49176470588235294,0.6333333333333333,0.5536423841059602,1650.0,5499
1362507843,Test2,GAN,LogReg-1ep-s1362507843,DoS slowloris,0.4155210643015521,0.5388154111558366,0.46920380570856285,1739.0,5796
1362507843,Test2,GAN,RF-1ep-s1362507843,BENIGN,0.9988011988011988,0.9998,0.9993003498250874,15000.0,50000
1362507843,Test2,GAN,RF-1ep-s1362507843,DoS Slowhttptest,0.996947496947497,0.9896969696969697,0.9933090024330901,1650.0,5499
1362507843,Test2,GAN,RF-1ep-s1362507843,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
1362507843,Test2,GAN,XGB-1ep-s1362507843,BENIGN,0.9996001066382298,0.9998666666666667,0.9997333688841488,15000.0,50000
1362507843,Test2,GAN,XGB-1ep-s1362507843,DoS Slowhttptest,0.9921259842519685,0.9927272727272727,0.9924265374129052,1650.0,5499
1362507843,Test2,GAN,XGB-1ep-s1362507843,DoS slowloris,0.9930795847750865,0.9902242668200115,0.9916498704290239,1739.0,5796
1362507843,Test2,GAN,MLP-2ep-s1362507843,BENIGN,0.9250020786563565,0.7416666666666667,0.8232508232508232,15000.0,50000
1362507843,Test2,GAN,MLP-2ep-s1362507843,DoS Slowhttptest,0.3815043791859866,0.8975757575757576,0.5354302241503976,1650.0,5499
1362507843,Test2,GAN,MLP-2ep-s1362507843,DoS slowloris,0.33145161290322583,0.47268545140885565,0.38966579758236547,1739.0,5796
1362507843,Test2,GAN,LogReg-2ep-s1362507843,BENIGN,0.9805682434001703,0.8444,0.9074040906974246,15000.0,50000
1362507843,Test2,GAN,LogReg-2ep-s1362507843,DoS Slowhttptest,0.5045078888054094,0.813939393939394,0.62291280148423,1650.0,5499
1362507843,Test2,GAN,LogReg-2ep-s1362507843,DoS slowloris,0.5480427046263345,0.8855664174813112,0.6770718839305342,1739.0,5796
1362507843,Test2,GAN,RF-2ep-s1362507843,BENIGN,0.9988011988011988,0.9998,0.9993003498250874,15000.0,50000
1362507843,Test2,GAN,RF-2ep-s1362507843,DoS Slowhttptest,0.996947496947497,0.9896969696969697,0.9933090024330901,1650.0,5499
1362507843,Test2,GAN,RF-2ep-s1362507843,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
1362507843,Test2,GAN,XGB-2ep-s1362507843,BENIGN,0.9996001066382298,0.9998666666666667,0.9997333688841488,15000.0,50000
1362507843,Test2,GAN,XGB-2ep-s1362507843,DoS Slowhttptest,0.9921259842519685,0.9927272727272727,0.9924265374129052,1650.0,5499
1362507843,Test2,GAN,XGB-2ep-s1362507843,DoS slowloris,0.9930795847750865,0.9902242668200115,0.9916498704290239,1739.0,5796
1362507843,Test2,GAN,MLP-3ep-s1362507843,BENIGN,0.9551438653637351,0.9383333333333334,0.9466639763249933,15000.0,50000
1362507843,Test2,GAN,MLP-3ep-s1362507843,DoS Slowhttptest,0.7226524685382382,0.9048484848484849,0.8035522066738429,1650.0,5499
1362507843,Test2,GAN,MLP-3ep-s1362507843,DoS slowloris,0.647763074984247,0.5911443358251869,0.6181599518941672,1739.0,5796
1362507843,Test2,GAN,LogReg-3ep-s1362507843,BENIGN,0.9873447946513849,0.827,0.9000870700914236,15000.0,50000
1362507843,Test2,GAN,LogReg-3ep-s1362507843,DoS Slowhttptest,0.5750213128729753,0.8175757575757576,0.6751751751751752,1650.0,5499
1362507843,Test2,GAN,LogReg-3ep-s1362507843,DoS slowloris,0.4550158091405576,0.9102932719953997,0.6067458796473745,1739.0,5796
1362507843,Test2,GAN,RF-3ep-s1362507843,BENIGN,0.9988011988011988,0.9998,0.9993003498250874,15000.0,50000
1362507843,Test2,GAN,RF-3ep-s1362507843,DoS Slowhttptest,0.996947496947497,0.9896969696969697,0.9933090024330901,1650.0,5499
1362507843,Test2,GAN,RF-3ep-s1362507843,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
1362507843,Test2,GAN,XGB-3ep-s1362507843,BENIGN,0.9996001066382298,0.9998666666666667,0.9997333688841488,15000.0,50000
1362507843,Test2,GAN,XGB-3ep-s1362507843,DoS Slowhttptest,0.9921259842519685,0.9927272727272727,0.9924265374129052,1650.0,5499
1362507843,Test2,GAN,XGB-3ep-s1362507843,DoS slowloris,0.9930795847750865,0.9902242668200115,0.9916498704290239,1739.0,5796
1362507843,Test2,GAN,MLP-5ep-s1362507843,BENIGN,0.9443022629310345,0.9347333333333333,0.9394934333958724,15000.0,50000
1362507843,Test2,GAN,MLP-5ep-s1362507843,DoS Slowhttptest,0.5849387040280211,0.8096969696969697,0.6792069140823589,1650.0,5499
1362507843,Test2,GAN,MLP-5ep-s1362507843,DoS slowloris,0.8241845664280032,0.5957446808510638,0.6915887850467289,1739.0,5796
1362507843,Test2,GAN,LogReg-5ep-s1362507843,BENIGN,0.9991632499372437,0.7960666666666667,0.8861266743349041,15000.0,50000
1362507843,Test2,GAN,LogReg-5ep-s1362507843,DoS Slowhttptest,0.6784535596416784,0.8721212121212121,0.7631927870591355,1650.0,5499
1362507843,Test2,GAN,LogReg-5ep-s1362507843,DoS slowloris,0.3766504517025712,0.9350201265094882,0.5369881109643329,1739.0,5796
1362507843,Test2,GAN,RF-5ep-s1362507843,BENIGN,0.9988011988011988,0.9998,0.9993003498250874,15000.0,50000
1362507843,Test2,GAN,RF-5ep-s1362507843,DoS Slowhttptest,0.996947496947497,0.9896969696969697,0.9933090024330901,1650.0,5499
1362507843,Test2,GAN,RF-5ep-s1362507843,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
1362507843,Test2,GAN,XGB-5ep-s1362507843,BENIGN,0.9996001066382298,0.9998666666666667,0.9997333688841488,15000.0,50000
1362507843,Test2,GAN,XGB-5ep-s1362507843,DoS Slowhttptest,0.9921259842519685,0.9927272727272727,0.9924265374129052,1650.0,5499
1362507843,Test2,GAN,XGB-5ep-s1362507843,DoS slowloris,0.9930795847750865,0.9902242668200115,0.9916498704290239,1739.0,5796
1362507843,Test2,GAN,MLP-10ep-s1362507843,BENIGN,0.9712436615959434,0.9704666666666667,0.9708550086701347,15000.0,50000
1362507843,Test2,GAN,MLP-10ep-s1362507843,DoS Slowhttptest,0.866403162055336,0.6642424242424242,0.7519725557461406,1650.0,5499
1362507843,Test2,GAN,MLP-10ep-s1362507843,DoS slowloris,0.7083333333333334,0.8700402530189765,0.7809032258064517,1739.0,5796
1362507843,Test2,GAN,LogReg-10ep-s1362507843,BENIGN,0.9926836198323625,0.9316666666666666,0.9612077859550175,15000.0,50000
1362507843,Test2,GAN,LogReg-10ep-s1362507843,DoS Slowhttptest,0.8199212155317952,0.883030303030303,0.8503063904289466,1650.0,5499
1362507843,Test2,GAN,LogReg-10ep-s1362507843,DoS slowloris,0.6243093922651933,0.909718228867165,0.740463374678212,1739.0,5796
1362507843,Test2,GAN,RF-10ep-s1362507843,BENIGN,0.9988011988011988,0.9998,0.9993003498250874,15000.0,50000
1362507843,Test2,GAN,RF-10ep-s1362507843,DoS Slowhttptest,0.996947496947497,0.9896969696969697,0.9933090024330901,1650.0,5499
1362507843,Test2,GAN,RF-10ep-s1362507843,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
1362507843,Test2,GAN,XGB-10ep-s1362507843,BENIGN,0.9996001066382298,0.9998666666666667,0.9997333688841488,15000.0,50000
1362507843,Test2,GAN,XGB-10ep-s1362507843,DoS Slowhttptest,0.9921259842519685,0.9927272727272727,0.9924265374129052,1650.0,5499
1362507843,Test2,GAN,XGB-10ep-s1362507843,DoS slowloris,0.9930795847750865,0.9902242668200115,0.9916498704290239,1739.0,5796
1362507843,Test2,GAN,MLP-15ep-s1362507843,BENIGN,0.977360016171417,0.967,0.972152407761134,15000.0,50000
1362507843,Test2,GAN,MLP-15ep-s1362507843,DoS Slowhttptest,0.9009708737864077,0.8436363636363636,0.8713615023474178,1650.0,5499
1362507843,Test2,GAN,MLP-15ep-s1362507843,DoS slowloris,0.7343984023964054,0.8458884416331225,0.7862105825761625,1739.0,5796
1362507843,Test2,GAN,LogReg-15ep-s1362507843,BENIGN,0.9946501176974106,0.9296,0.9610255349943141,15000.0,50000
1362507843,Test2,GAN,LogReg-15ep-s1362507843,DoS Slowhttptest,0.8054711246200608,0.9636363636363636,0.8774834437086093,1650.0,5499
1362507843,Test2,GAN,LogReg-15ep-s1362507843,DoS slowloris,0.6853088480801336,0.9442208165612421,0.7941958887545345,1739.0,5796
1362507843,Test2,GAN,RF-15ep-s1362507843,BENIGN,0.9988011988011988,0.9998,0.9993003498250874,15000.0,50000
1362507843,Test2,GAN,RF-15ep-s1362507843,DoS Slowhttptest,0.996947496947497,0.9896969696969697,0.9933090024330901,1650.0,5499
1362507843,Test2,GAN,RF-15ep-s1362507843,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
1362507843,Test2,GAN,XGB-15ep-s1362507843,BENIGN,0.9996001066382298,0.9998666666666667,0.9997333688841488,15000.0,50000
1362507843,Test2,GAN,XGB-15ep-s1362507843,DoS Slowhttptest,0.9921259842519685,0.9927272727272727,0.9924265374129052,1650.0,5499
1362507843,Test2,GAN,XGB-15ep-s1362507843,DoS slowloris,0.9930795847750865,0.9902242668200115,0.9916498704290239,1739.0,5796
1362507843,Test2,GAN,MLP-20ep-s1362507843,BENIGN,0.9864651322569564,0.9572,0.971612248350533,15000.0,50000
1362507843,Test2,GAN,MLP-20ep-s1362507843,DoS Slowhttptest,0.9248322147651007,0.8351515151515152,0.8777070063694268,1650.0,5499
1362507843,Test2,GAN,MLP-20ep-s1362507843,DoS slowloris,0.6335324232081911,0.8539390454284072,0.7274063188831741,1739.0,5796
1362507843,Test2,GAN,LogReg-20ep-s1362507843,BENIGN,0.9958755679832226,0.9497333333333333,0.972257293977137,15000.0,50000
1362507843,Test2,GAN,LogReg-20ep-s1362507843,DoS Slowhttptest,0.8579787234042553,0.9775757575757575,0.9138810198300283,1650.0,5499
1362507843,Test2,GAN,LogReg-20ep-s1362507843,DoS slowloris,0.7545372050816697,0.9562967222541691,0.8435201623129597,1739.0,5796
1362507843,Test2,GAN,RF-20ep-s1362507843,BENIGN,0.9988011988011988,0.9998,0.9993003498250874,15000.0,50000
1362507843,Test2,GAN,RF-20ep-s1362507843,DoS Slowhttptest,0.996947496947497,0.9896969696969697,0.9933090024330901,1650.0,5499
1362507843,Test2,GAN,RF-20ep-s1362507843,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
1362507843,Test2,GAN,XGB-20ep-s1362507843,BENIGN,0.9996001066382298,0.9998666666666667,0.9997333688841488,15000.0,50000
1362507843,Test2,GAN,XGB-20ep-s1362507843,DoS Slowhttptest,0.9921259842519685,0.9927272727272727,0.9924265374129052,1650.0,5499
1362507843,Test2,GAN,XGB-20ep-s1362507843,DoS slowloris,0.9930795847750865,0.9902242668200115,0.9916498704290239,1739.0,5796
1362507843,Test2,GAN,MLP-25ep-s1362507843,BENIGN,0.9789783758452166,0.9748666666666667,0.976918194875906,15000.0,50000
1362507843,Test2,GAN,MLP-25ep-s1362507843,DoS Slowhttptest,0.912672357189757,0.8424242424242424,0.8761424519382288,1650.0,5499
1362507843,Test2,GAN,MLP-25ep-s1362507843,DoS slowloris,0.7651632970451011,0.8487636572742956,0.8047982551799345,1739.0,5796
1362507843,Test2,GAN,LogReg-25ep-s1362507843,BENIGN,0.9947030945079454,0.9514666666666667,0.9726046067875154,15000.0,50000
1362507843,Test2,GAN,LogReg-25ep-s1362507843,DoS Slowhttptest,0.8411572052401747,0.933939393939394,0.8851234922458358,1650.0,5499
1362507843,Test2,GAN,LogReg-25ep-s1362507843,DoS slowloris,0.7569035762788592,0.9614721104082806,0.8470111448834853,1739.0,5796
1362507843,Test2,GAN,RF-25ep-s1362507843,BENIGN,0.9988011988011988,0.9998,0.9993003498250874,15000.0,50000
1362507843,Test2,GAN,RF-25ep-s1362507843,DoS Slowhttptest,0.996947496947497,0.9896969696969697,0.9933090024330901,1650.0,5499
1362507843,Test2,GAN,RF-25ep-s1362507843,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
1362507843,Test2,GAN,XGB-25ep-s1362507843,BENIGN,0.9996001066382298,0.9998666666666667,0.9997333688841488,15000.0,50000
1362507843,Test2,GAN,XGB-25ep-s1362507843,DoS Slowhttptest,0.9921259842519685,0.9927272727272727,0.9924265374129052,1650.0,5499
1362507843,Test2,GAN,XGB-25ep-s1362507843,DoS slowloris,0.9930795847750865,0.9902242668200115,0.9916498704290239,1739.0,5796
1362507843,Test2,GAN,MLP-30ep-s1362507843,BENIGN,0.9786236011525833,0.9736,0.9761053370317148,15000.0,50000
1362507843,Test2,GAN,MLP-30ep-s1362507843,DoS Slowhttptest,0.9197368421052632,0.8472727272727273,0.8820189274447949,1650.0,5499
1362507843,Test2,GAN,MLP-30ep-s1362507843,DoS slowloris,0.7589928057553957,0.8493387004025302,0.8016282225237449,1739.0,5796
1362507843,Test2,GAN,LogReg-30ep-s1362507843,BENIGN,0.9963694756685052,0.9514,0.9733656174334141,15000.0,50000
1362507843,Test2,GAN,LogReg-30ep-s1362507843,DoS Slowhttptest,0.8607734806629834,0.9442424242424242,0.900578034682081,1650.0,5499
1362507843,Test2,GAN,LogReg-30ep-s1362507843,DoS slowloris,0.7535460992907801,0.9775733179988499,0.851063829787234,1739.0,5796
1362507843,Test2,GAN,RF-30ep-s1362507843,BENIGN,0.9988011988011988,0.9998,0.9993003498250874,15000.0,50000
1362507843,Test2,GAN,RF-30ep-s1362507843,DoS Slowhttptest,0.996947496947497,0.9896969696969697,0.9933090024330901,1650.0,5499
1362507843,Test2,GAN,RF-30ep-s1362507843,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
1362507843,Test2,GAN,XGB-30ep-s1362507843,BENIGN,0.9996001066382298,0.9998666666666667,0.9997333688841488,15000.0,50000
1362507843,Test2,GAN,XGB-30ep-s1362507843,DoS Slowhttptest,0.9921259842519685,0.9927272727272727,0.9924265374129052,1650.0,5499
1362507843,Test2,GAN,XGB-30ep-s1362507843,DoS slowloris,0.9930795847750865,0.9902242668200115,0.9916498704290239,1739.0,5796
1362507843,Test2,GAN,MLP-50ep-s1362507843,BENIGN,0.9700039468490989,0.9830666666666666,0.9764916230713198,15000.0,50000
1362507843,Test2,GAN,MLP-50ep-s1362507843,DoS Slowhttptest,0.8128964059196617,0.9321212121212121,0.8684359119141728,1650.0,5499
1362507843,Test2,GAN,MLP-50ep-s1362507843,DoS slowloris,0.9382239382239382,0.6986774008050604,0.8009228740936059,1739.0,5796
1362507843,Test2,GAN,LogReg-50ep-s1362507843,BENIGN,0.9985445976852173,0.9605333333333334,0.9791702062591322,15000.0,50000
1362507843,Test2,GAN,LogReg-50ep-s1362507843,DoS Slowhttptest,0.8544203282159873,0.9781818181818182,0.9121220683808986,1650.0,5499
1362507843,Test2,GAN,LogReg-50ep-s1362507843,DoS slowloris,0.8179623370352487,0.9741230592294422,0.8892388451443569,1739.0,5796
1362507843,Test2,GAN,RF-50ep-s1362507843,BENIGN,0.9988011988011988,0.9998,0.9993003498250874,15000.0,50000
1362507843,Test2,GAN,RF-50ep-s1362507843,DoS Slowhttptest,0.996947496947497,0.9896969696969697,0.9933090024330901,1650.0,5499
1362507843,Test2,GAN,RF-50ep-s1362507843,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
1362507843,Test2,GAN,XGB-50ep-s1362507843,BENIGN,0.9996001066382298,0.9998666666666667,0.9997333688841488,15000.0,50000
1362507843,Test2,GAN,XGB-50ep-s1362507843,DoS Slowhttptest,0.9921259842519685,0.9927272727272727,0.9924265374129052,1650.0,5499
1362507843,Test2,GAN,XGB-50ep-s1362507843,DoS slowloris,0.9930795847750865,0.9902242668200115,0.9916498704290239,1739.0,5796
1362507843,Test2,GAN,MLP-100ep-s1362507843,BENIGN,0.9699037961518461,0.9947333333333334,0.982161664033702,15000.0,50000
1362507843,Test2,GAN,MLP-100ep-s1362507843,DoS Slowhttptest,0.9503592423252776,0.8818181818181818,0.9148066645708897,1650.0,5499
1362507843,Test2,GAN,MLP-100ep-s1362507843,DoS slowloris,0.8914518317503393,0.7556066705002875,0.8179271708683473,1739.0,5796
1362507843,Test2,GAN,LogReg-100ep-s1362507843,BENIGN,0.9984208719533127,0.9694666666666667,0.9837307627261965,15000.0,50000
1362507843,Test2,GAN,LogReg-100ep-s1362507843,DoS Slowhttptest,0.8625265392781316,0.9848484848484849,0.9196378041878891,1650.0,5499
1362507843,Test2,GAN,LogReg-100ep-s1362507843,DoS slowloris,0.872680412371134,0.9735480161012076,0.9203587931503125,1739.0,5796
1362507843,Test2,GAN,RF-100ep-s1362507843,BENIGN,0.9988011988011988,0.9998,0.9993003498250874,15000.0,50000
1362507843,Test2,GAN,RF-100ep-s1362507843,DoS Slowhttptest,0.996947496947497,0.9896969696969697,0.9933090024330901,1650.0,5499
1362507843,Test2,GAN,RF-100ep-s1362507843,DoS slowloris,0.9953917050691244,0.9936745255894192,0.9945323741007194,1739.0,5796
1362507843,Test2,GAN,XGB-100ep-s1362507843,BENIGN,0.9996001066382298,0.9998666666666667,0.9997333688841488,15000.0,50000
1362507843,Test2,GAN,XGB-100ep-s1362507843,DoS Slowhttptest,0.9921259842519685,0.9927272727272727,0.9924265374129052,1650.0,5499
1362507843,Test2,GAN,XGB-100ep-s1362507843,DoS slowloris,0.9930795847750865,0.9902242668200115,0.9916498704290239,1739.0,5796
1523173961,Test2,None,MLP-1ep-s1523173961,BENIGN,0.9270476487075677,0.7938,0.8552650481252694,15000.0,50000
